sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
R_Arm_X_For,True,3,robot,1,False,False,robot_stimuli\R_Arm_X_For.mp4,10,,,,,,,,,0,7,7,7,,,,,,,,,,,,,1988.9973260999998,1990.0758104999998,,,,,,,1993.7260361,1993.7260361,1993.7260361,1993.7260361,1993.7260361,1993.7260361,1993.7260361,1993.7260361,None,None,None,,,,,,,,,,,1988.9973260999998,1988.9973260999998,None,,1990.0758104999998,1990.0758104999998,n,3.4776969999995515,1988.9973260999998,1988.9973260999998,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_Z_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_Z_Back.mp4,10,,,,,,,,,0,8,8,8,,,,,,,,,,,,,1993.7260361,1994.8086778,,,,,,,1998.4483609000001,1998.4483609000001,1998.4483609000001,1998.4483609000001,1998.4483609000001,1998.4483609000001,1998.4483609000001,1998.4483609000001,None,None,None,,,,,,,,,,,1993.7260361,1993.7260361,None,,1994.8086778,1994.8086778,n,1.5445010000000536,1993.7260361,1993.7260361,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,10,,,,,,,,,0,9,9,9,,,,,,,,,,,,,1998.4483609000001,1999.5312012000002,,,,,,,2003.1734801,2003.1734801,2003.1734801,2003.1734801,2003.1734801,2003.1734801,2003.1734801,2003.1734801,None,None,None,,,,,,,,,,,1998.4483609000001,1998.4483609000001,None,,1999.5312012000002,1999.5312012000002,n,1.631015999999562,1998.4483609000001,1998.4483609000001,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Base_Y_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_Y_Back.mp4,10,,,,,,,,,0,10,10,10,,,,,,,,,,,,,2003.1734801,2004.2615899,,,,,,,2007.9127354,2007.9127354,2007.9127354,2007.9127354,2007.9127354,2007.9127354,2007.9127354,2007.9127354,None,None,None,,,,,,,,,,,2003.1734801,2003.1734801,None,,2004.2615899,2004.2615899,n,3.3168800999999064,2003.1734801,2003.1734801,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_Z_Back,True,3,robot,1,False,False,robot_stimuli\L_Arm_Z_Back.mp4,10,,,,,,,,,0,11,11,11,,,,,,,,,,,,,2007.9127354,2008.9916394,,,,,,,2012.6319580000002,2012.6319580000002,2012.6319580000002,2012.6319580000002,2012.6319580000002,2012.6319580000002,2012.6319580000002,2012.6319580000002,None,None,None,,,,,,,,,,,2007.9127354,2007.9127354,None,,2008.9916394,2008.9916394,c,3.561250800000124,2007.9127354,2007.9127354,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Torso_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,10,,,,,,,,,0,12,12,12,,,,,,,,,,,,,2012.6319580000002,,,,,,,,2017.3641452999998,2017.3641452999998,2017.3641452999998,2017.3641452999998,2017.3641452999998,2017.3641452999998,2017.3641452999998,2017.3641452999998,None,None,None,,,,,,,,,,,2012.6319580000002,2012.6319580000002,None,,2013.7253146,2013.7253146,n,2.6437025000002166,2012.6319580000002,2012.6319580000002,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,10,,,,,,,,,0,13,13,13,,,,,,,,,,,,,2017.3641452999998,2018.4439641000001,,,,,,,2022.0932776000002,2022.0932776000002,2022.0932776000002,2022.0932776000002,2022.0932776000002,2022.0932776000002,2022.0932776000002,2022.0932776000002,None,None,None,,,,,,,,,,,2017.3641452999998,2017.3641452999998,None,,2018.4439641000001,2018.4439641000001,c,1.8782627000002492,2017.3641452999998,2017.3641452999998,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Torso_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Torso_X_Back.mp4,10,,,,,,,,,0,14,14,14,,,,,,,,,,,,,2022.0932776000002,2023.1804338999998,,,,,,,2026.8292264,2026.8292264,2026.8292264,2026.8292264,2026.8292264,2026.8292264,2026.8292264,2026.8292264,None,None,None,,,,,,,,,,,2022.0932776000002,2022.0932776000002,None,,2023.1804338999998,2023.1804338999998,n,3.50181669999958,2022.0932776000002,2022.0932776000002,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Torso_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,10,,,,,,,,,0,15,15,15,,,,,,,,,,,,,2026.8292264,2027.9132714,,,,,,,2031.4307437999998,2031.4307437999998,2031.4307437999998,2031.4307437999998,2031.4307437999998,2031.4307437999998,2031.4307437999998,2031.4307437999998,None,None,None,,,,,,,,,,,2026.8292264,2026.8292264,None,,2027.9132714,2027.9132714,None,,2026.8292264,2026.8292264,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,0,16,16,16,,,,,,,,,,,,,2031.4307437999998,2032.5092818,,,,,,,2036.1078129999999,2036.1078129999999,2036.1078129999999,2036.1078129999999,2036.1078129999999,2036.1078129999999,2036.1078129999999,2036.1078129999999,None,None,None,,,,,,,,,,,2031.4307437999998,2031.4307437999998,None,,2032.5092818,2032.5092818,n,2.4922434000002056,2031.4307437999998,2031.4307437999998,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Arm_Z_For.mp4,10,,,,,,,,,0,17,17,17,,,,,,,,,,,,,2036.1078129999999,2037.1965671,,,,,,,2040.8468962999998,2040.8468962999998,2040.8468962999998,2040.8468962999998,2040.8468962999998,2040.8468962999998,2040.8468962999998,2040.8468962999998,None,None,None,,,,,,,,,,,2036.1078129999999,2036.1078129999999,None,,2037.1965671,2037.1965671,n,2.6930977999997765,2036.1078129999999,2036.1078129999999,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,10,,,,,,,,,0,18,18,18,,,,,,,,,,,,,2040.8468962999998,2041.9315894999997,,,,,,,2045.5819051,2045.5819051,2045.5819051,2045.5819051,2045.5819051,2045.5819051,2045.5819051,2045.5819051,None,None,None,,,,,,,,,,,2040.8468962999998,2040.8468962999998,None,,2041.9315894999997,2041.9315894999997,c,2.2942942000001665,2040.8468962999998,2040.8468962999998,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Torso_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_Z_For.mp4,10,,,,,,,,,0,19,19,19,,,,,,,,,,,,,2045.5819051,2046.6606697,,,,,,,2050.3149854000003,2050.3149854000003,2050.3149854000003,2050.3149854000003,2050.3149854000003,2050.3149854000003,2050.3149854000003,2050.3149854000003,None,None,None,,,,,,,,,,,2045.5819051,2045.5819051,None,,2046.6606697,2046.6606697,n,2.828370100000228,2045.5819051,2045.5819051,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Head_Y_For.mp4,10,,,,,,,,,0,20,20,20,,,,,,,,,,,,,2050.3149854000003,2051.4084226,,,,,,,2055.0420986000004,2055.0420986000004,2055.0420986000004,2055.0420986000004,2055.0420986000004,2055.0420986000004,2055.0420986000004,2055.0420986000004,None,None,None,,,,,,,,,,,2050.3149854000003,2050.3149854000003,None,,2051.4084226,2051.4084226,n,1.7866322000001844,2050.3149854000003,2050.3149854000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Torso_Y_For,True,3,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,10,,,,,,,,,0,21,21,21,,,,,,,,,,,,,2055.0420986000004,2056.1406768,,,,,,,2059.7713094,2059.7713094,2059.7713094,2059.7713094,2059.7713094,2059.7713094,2059.7713094,2059.7713094,None,None,None,,,,,,,,,,,2055.0420986000004,2055.0420986000004,None,,2056.1406768,2056.1406768,c,3.085460399999846,2055.0420986000004,2055.0420986000004,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,10,,,,,,,,,0,22,22,22,,,,,,,,,,,,,2059.7713094,2060.8577688,,,,,,,2064.4984498000003,2064.4984498000003,2064.4984498000003,2064.4984498000003,2064.4984498000003,2064.4984498000003,2064.4984498000003,2064.4984498000003,None,None,None,,,,,,,,,,,2059.7713094,2059.7713094,None,,2060.8577688,2060.8577688,n,2.6957863999998324,2059.7713094,2059.7713094,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_X_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,10,,,,,,,,,0,23,23,23,,,,,,,,,,,,,2064.4984498000003,2065.5798200000004,,,,,,,2069.2286434000002,2069.2286434000002,2069.2286434000002,2069.2286434000002,2069.2286434000002,2069.2286434000002,2069.2286434000002,2069.2286434000002,None,None,None,,,,,,,,,,,2064.4984498000003,2064.4984498000003,None,,2065.5798200000004,2065.5798200000004,n,1.6622319000000232,2064.4984498000003,2064.4984498000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_Z_Back.mp4,10,,,,,,,,,0,24,24,24,,,,,,,,,,,,,2069.2286434000002,2070.3084127,,,,,,,2073.9383768000002,2073.9383768000002,2073.9383768000002,2073.9383768000002,2073.9383768000002,2073.9383768000002,2073.9383768000002,2073.9383768000002,None,None,None,,,,,,,,,,,2069.2286434000002,2069.2286434000002,None,,2070.3084127,2070.3084127,n,2.638311899999934,2069.2286434000002,2069.2286434000002,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_Y_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_Y_Back.mp4,10,,,,,,,,,0,25,25,25,,,,,,,,,,,,,2073.9383768000002,2075.0261919000004,,,,,,,2078.6656604,2078.6656604,2078.6656604,2078.6656604,2078.6656604,2078.6656604,2078.6656604,2078.6656604,None,None,None,,,,,,,,,,,2073.9383768000002,2073.9383768000002,None,,2075.0261919000004,2075.0261919000004,n,1.5039574999998138,2073.9383768000002,2073.9383768000002,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_X_Back,True,3,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,10,,,,,,,,,0,26,26,26,,,,,,,,,,,,,2078.6656604,,,,,,,,2083.3974566,2083.3974566,2083.3974566,2083.3974566,2083.3974566,2083.3974566,2083.3974566,2083.3974566,None,None,None,,,,,,,,,,,2078.6656604,2078.6656604,None,,2079.7582610000004,2079.7582610000004,n,3.027121499999538,2078.6656604,2078.6656604,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,10,,,,,,,,,0,27,27,27,,,,,,,,,,,,,2083.3974566,2084.4759715,,,,,,,2088.115174,2088.115174,2088.115174,2088.115174,2088.115174,2088.115174,2088.115174,2088.115174,None,None,None,,,,,,,,,,,2083.3974566,2083.3974566,None,,2084.4759715,2084.4759715,n,3.4531662999999924,2083.3974566,2083.3974566,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Arm_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,10,,,,,,,,,0,28,28,28,,,,,,,,,,,,,2088.115174,2089.1986184,,,,,,,2092.8399768000004,2092.8399768000004,2092.8399768000004,2092.8399768000004,2092.8399768000004,2092.8399768000004,2092.8399768000004,2092.8399768000004,None,None,None,,,,,,,,,,,2088.115174,2088.115174,None,,2089.1986184,2089.1986184,c,3.4189615999996192,2088.115174,2088.115174,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_X_Back,True,3,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,10,,,,,,,,,0,29,29,29,,,,,,,,,,,,,2092.8399768000004,2093.9253396000004,,,,,,,2097.5561774000003,2097.5561774000003,2097.5561774000003,2097.5561774000003,2097.5561774000003,2097.5561774000003,2097.5561774000003,2097.5561774000003,None,None,None,,,,,,,,,,,2092.8399768000004,2092.8399768000004,None,,2093.9253396000004,2093.9253396000004,c,1.8533332999997754,2092.8399768000004,2092.8399768000004,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_Z_For,True,3,robot,1,False,False,robot_stimuli\L_Base_Z_For.mp4,10,,,,,,,,,0,30,30,30,,,,,,,,,,,,,2097.5561774000003,2098.6426250000004,,,,,,,2102.2733365000004,2102.2733365000004,2102.2733365000004,2102.2733365000004,2102.2733365000004,2102.2733365000004,2102.2733365000004,2102.2733365000004,None,None,None,,,,,,,,,,,2097.5561774000003,2097.5561774000003,None,,2098.6426250000004,2098.6426250000004,c,2.4874111999999684,2097.5561774000003,2097.5561774000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Head_X_Back.mp4,10,,,,,,,,,0,31,31,31,,,,,,,,,,,,,2102.2733365000004,2103.3605085000004,,,,,,,2107.0105744,2107.0105744,2107.0105744,2107.0105744,2107.0105744,2107.0105744,2107.0105744,2107.0105744,None,None,None,,,,,,,,,,,2102.2733365000004,2102.2733365000004,None,,2103.3605085000004,2103.3605085000004,n,2.2411890999999002,2102.2733365000004,2102.2733365000004,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_X_Back,True,3,robot,1,False,False,robot_stimuli\R_Arm_X_Back.mp4,10,,,,,,,,,0,32,32,32,,,,,,,,,,,,,2107.0105744,2108.0917359,,,,,,,2111.7302609000003,2111.7302609000003,2111.7302609000003,2111.7302609000003,2111.7302609000003,2111.7302609000003,2111.7302609000003,2111.7302609000003,None,None,None,,,,,,,,,,,2107.0105744,2107.0105744,None,,2108.0917359,2108.0917359,c,2.9654443999999955,2107.0105744,2107.0105744,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_Y_For.mp4,10,,,,,,,,,0,33,33,33,,,,,,,,,,,,,2111.7302609000003,2112.8150389,,,,,,,2116.4556967000003,2116.4556967000003,2116.4556967000003,2116.4556967000003,2116.4556967000003,2116.4556967000003,2116.4556967000003,2116.4556967000003,None,None,None,,,,,,,,,,,2111.7302609000003,2111.7302609000003,None,,2112.8150389,2112.8150389,n,2.7142384999999365,2111.7302609000003,2111.7302609000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\R_Torso_Y_For.mp4,10,,,,,,,,,0,34,34,34,,,,,,,,,,,,,2116.4556967000003,2117.5442499,,,,,,,2121.1941285000003,2121.1941285000003,2121.1941285000003,2121.1941285000003,2121.1941285000003,2121.1941285000003,2121.1941285000003,2121.1941285000003,None,None,None,,,,,,,,,,,2116.4556967000003,2116.4556967000003,None,,2117.5442499,2117.5442499,n,2.4821712000000105,2116.4556967000003,2116.4556967000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\L_Head_Z_For.mp4,10,,,,,,,,,0,35,35,35,,,,,,,,,,,,,2121.1941285000003,2122.2773386000003,,,,,,,2125.9270125000003,2125.9270125000003,2125.9270125000003,2125.9270125000003,2125.9270125000003,2125.9270125000003,2125.9270125000003,2125.9270125000003,None,None,None,,,,,,,,,,,2121.1941285000003,2121.1941285000003,None,,2122.2773386000003,2122.2773386000003,n,2.028414900000115,2121.1941285000003,2121.1941285000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Y_For,False,3,robot,1,False,False,robot_stimuli\R_Arm_Y_For.mp4,10,,,,,,,,,0,36,36,36,,,,,,,,,,,,,2125.9270125000003,2127.0128014,,,,,,,2130.5290435,2130.5290435,2130.5290435,2130.5290435,2130.5290435,2130.5290435,2130.5290435,2130.5290435,None,None,None,,,,,,,,,,,2125.9270125000003,2125.9270125000003,None,,2127.0128014,2127.0128014,None,,2125.9270125000003,2125.9270125000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,0,37,37,37,,,,,,,,,,,,,2130.5290435,2131.6097662,,,,,,,2135.2278001,2135.2278001,2135.2278001,2135.2278001,2135.2278001,2135.2278001,2135.2278001,2135.2278001,None,None,None,,,,,,,,,,,2130.5290435,2130.5290435,None,,2131.6097662,2131.6097662,c,3.0645111999999415,2130.5290435,2130.5290435,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Base_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Base_Z_Back.mp4,10,,,,,,,,,0,38,38,38,,,,,,,,,,,,,2135.2278001,2136.3088868,,,,,,,2139.8608656,2139.8608656,2139.8608656,2139.8608656,2139.8608656,2139.8608656,2139.8608656,2139.8608656,None,None,None,,,,,,,,,,,2135.2278001,2135.2278001,None,,2136.3088868,2136.3088868,n,2.7321611999998083,2135.2278001,2135.2278001,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Head_Y_For.mp4,10,,,,,,,,,0,39,39,39,,,,,,,,,,,,,2139.8608656,2140.9447541000004,,,,,,,2144.5963372,2144.5963372,2144.5963372,2144.5963372,2144.5963372,2144.5963372,2144.5963372,2144.5963372,None,None,None,,,,,,,,,,,2139.8608656,2139.8608656,None,,2140.9447541000004,2140.9447541000004,n,2.7141499999999894,2139.8608656,2139.8608656,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_X_Back,True,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,0,40,40,40,,,,,,,,,,,,,2144.5963372,2145.6756884,,,,,,,2149.2741375,2149.2741375,2149.2741375,2149.2741375,2149.2741375,2149.2741375,2149.2741375,2149.2741375,None,None,None,,,,,,,,,,,2144.5963372,2144.5963372,None,,2145.6756884,2145.6756884,n,2.982510299999575,2144.5963372,2144.5963372,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Base_Z_Back,True,3,robot,1,False,False,robot_stimuli\R_Base_Z_Back.mp4,10,,,,,,,,,0,41,41,41,,,,,,,,,,,,,2149.2741375,2150.3614524000004,,,,,,,2153.9105652000003,2153.9105652000003,2153.9105652000003,2153.9105652000003,2153.9105652000003,2153.9105652000003,2153.9105652000003,2153.9105652000003,None,None,None,,,,,,,,,,,2149.2741375,2149.2741375,None,,2150.3614524000004,2150.3614524000004,n,2.6562339999997846,2149.2741375,2149.2741375,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Z_Back,False,3,robot,1,False,False,robot_stimuli\R_Arm_Z_Back.mp4,10,,,,,,,,,0,42,42,42,,,,,,,,,,,,,2153.9105652000003,2154.9918391,,,,,,,2158.6310116,2158.6310116,2158.6310116,2158.6310116,2158.6310116,2158.6310116,2158.6310116,2158.6310116,None,None,None,,,,,,,,,,,2153.9105652000003,2153.9105652000003,None,,2154.9918391,2154.9918391,n,1.6909425000000908,2153.9105652000003,2153.9105652000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Arm_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Arm_Z_For.mp4,10,,,,,,,,,0,43,43,43,,,,,,,,,,,,,2158.6310116,2159.7157168000003,,,,,,,2163.3563762000003,2163.3563762000003,2163.3563762000003,2163.3563762000003,2163.3563762000003,2163.3563762000003,2163.3563762000003,2163.3563762000003,None,None,None,,,,,,,,,,,2158.6310116,2158.6310116,None,,2159.7157168000003,2159.7157168000003,n,1.7253458999996099,2158.6310116,2158.6310116,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Head_Y_For.mp4,10,,,,,,,,,0,44,44,44,,,,,,,,,,,,,2163.3563762000003,2164.4432693000003,,,,,,,2168.0931291,2168.0931291,2168.0931291,2168.0931291,2168.0931291,2168.0931291,2168.0931291,2168.0931291,None,None,None,,,,,,,,,,,2163.3563762000003,2163.3563762000003,None,,2164.4432693000003,2164.4432693000003,n,1.0544809999998677,2163.3563762000003,2163.3563762000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_X_For,False,3,robot,1,False,False,robot_stimuli\L_Head_X_For.mp4,10,,,,,,,,,0,45,45,45,,,,,,,,,,,,,2168.0931291,2169.1821901000003,,,,,,,2172.7551615,2172.7551615,2172.7551615,2172.7551615,2172.7551615,2172.7551615,2172.7551615,2172.7551615,None,None,None,,,,,,,,,,,2168.0931291,2168.0931291,None,,2169.1821901000003,2169.1821901000003,n,1.9316663000001597,2168.0931291,2168.0931291,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,0,46,46,46,,,,,,,,,,,,,2172.7551615,2173.843678,,,,,,,2177.4588987,2177.4588987,2177.4588987,2177.4588987,2177.4588987,2177.4588987,2177.4588987,2177.4588987,None,None,None,,,,,,,,,,,2172.7551615,2172.7551615,None,,2173.843678,2173.843678,n,1.59072769999986,2172.7551615,2172.7551615,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,10,,,,,,,,,0,47,47,47,,,,,,,,,,,,,2177.4588987,2178.5430732,,,,,,,2182.1934786,2182.1934786,2182.1934786,2182.1934786,2182.1934786,2182.1934786,2182.1934786,2182.1934786,None,None,None,,,,,,,,,,,2177.4588987,2177.4588987,None,,2178.5430732,2178.5430732,n,2.0745920999999896,2177.4588987,2177.4588987,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Head_X_For,True,3,robot,1,False,False,robot_stimuli\L_Head_X_For.mp4,10,,,,,,,,,0,48,48,48,,,,,,,,,,,,,2182.1934786,2183.2767204,,,,,,,2186.8607291000003,2186.8607291000003,2186.8607291000003,2186.8607291000003,2186.8607291000003,2186.8607291000003,2186.8607291000003,2186.8607291000003,None,None,None,,,,,,,,,,,2182.1934786,2182.1934786,None,,2183.2767204,2183.2767204,c,1.1484378999996068,2182.1934786,2182.1934786,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
R_Base_Y_For,False,3,robot,1,False,True,robot_stimuli\R_Base_Y_For.mp4,10,,,,,,,,,0,49,49,49,,,,,,,,,,,,,2186.8607291000003,2187.9430189,,,,,,,2191.6031898,2204.6162107,2191.6031898,2204.6162107,2191.6031898,2204.6162107,2191.6031898,2204.6162107,80.0,7.352183699999841,space,,,,12.950140999999547,,,,,,,2186.8607291000003,2186.8607291000003,None,,2187.9430189,2187.9430189,n,2.6194262999995033,2186.8607291000003,2186.8607291000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Base_X_Back,False,2,robot,1,True,False,robot_stimuli\L_Base_X_Back.mp4,10,,,,,,,,,0,50,50,50,,,,,,,,,,,,,2208.5146566000003,2209.5952261,,,,,,,2213.2112104000003,2213.2112104000003,2213.2112104000003,2213.2112104000003,2213.2112104000003,2213.2112104000003,2213.2112104000003,2213.2112104000003,None,None,None,,,,,,,,,,,2204.6162107,2204.6162107,space,3.880923299999921,2209.5952261,2209.5952261,None,,,,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
L_Torso_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,10,,,,,,,,,0,51,51,51,,,,,,,,,,,,,2213.2112104000003,2214.2936983000004,,,,,,,2217.8130696000003,2217.8130696000003,2217.8130696000003,2217.8130696000003,2217.8130696000003,2217.8130696000003,2217.8130696000003,2217.8130696000003,None,None,None,,,,,,,,,,,2213.2112104000003,2213.2112104000003,None,,2214.2936983000004,2214.2936983000004,None,,2213.2112104000003,2213.2112104000003,,,10,001,2024-06-18_09h45.18.178,robot_nback_sign,2022.2.5,60.01385119685948,
