sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_movie.started,block_intro_text.stopped,block_intro_key.stopped,presentation_letter.started,presentation_letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
"['R_Head_Z_Back', 'L_Torso_Z_Back', 'L_Head_Z_For', 'L_Head_X_For']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_X_For'}",localisation,"['localisation', 'movement']",L_Torso_Z_Back,1,2,robot,3,False,True,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,11,,,,,,,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,2823.8890312000003,2825.9635659,,,2840.5961767000003,2840.5961767000003,2840.5961767000003,2,0.6461033000002203,2841.2965165,2844.1493839,2841.2965165,2844.1493839,2841.2965165,2844.1493839,2841.2965165,2844.1493839,16.728395061728392,2.619944900000064,space,,,2.8092677999999864,,,,,,,2823.8890312000003,2823.8890312000003,None,,2837.0264179,2823.8890312000003,2823.8890312000003,,,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_left_Q_0', 'red_right_W_45', 'red_right_T_0', 'blue_right_H_0']","{'color': 'blue_right_H_0', 'position': 'red_left_Q_0', 'orientation': 'red_right_W_45'}",color,"['color', 'orientation']",blue_right_H_0,3,2,letter,4,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,2846.1724796000003,2848.2302246000004,,,2856.5056076,2856.5056076,2856.5056076,4,0.6407252000000767,2857.1721916,2857.1721916,2857.1721916,2857.1721916,2857.1721916,2857.1721916,2857.1721916,2857.1721916,None,None,None,,,,,,,,,,2844.1493839,2844.1493839,space,2.0054305999994426,,,,2854.4895954000003,2856.5056076,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_B_45', 'blue_bottom_F_45', 'red_top_K_45', 'blue_top_D_0']","{'color': 'red_top_K_45', 'position': 'blue_bottom_F_45', 'orientation': 'blue_top_D_0'}",color,"['color', 'orientation']",red_top_K_45,2,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,2857.1721916,2859.2265389000004,,,2868.1031964000003,2868.1031964000003,2868.1031964000003,3,0.8431160000001796,2868.972287,2868.972287,2868.972287,2868.972287,2868.972287,2868.972287,2868.972287,2868.972287,None,None,None,,,,,,,,,,2857.1721916,2857.1721916,None,,,2857.1721916,2857.1721916,2865.8906694,2868.1031964000003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_left_T_45', 'red_left_H_0', 'red_bottom_X_0', 'blue_left_X_0']","{'color': 'blue_left_X_0', 'position': 'red_bottom_X_0', 'orientation': 'red_left_T_45'}",position,"['orientation', 'position']",red_bottom_X_0,2,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,2868.972287,2871.0273577000003,,,2879.5071064000003,2879.5071064000003,2879.5071064000003,3,0.4633587000000148,2879.9889688000003,2879.9889688000003,2879.9889688000003,2879.9889688000003,2879.9889688000003,2879.9889688000003,2879.9889688000003,2879.9889688000003,None,None,None,,,,,,,,,,2868.972287,2868.972287,None,,,2868.972287,2868.972287,2877.4828951000004,2879.5071064000003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_K_0', 'blue_left_N_0', 'red_left_Q_45', 'red_left_D_0']","{'color': 'blue_left_N_0', 'position': 'red_bottom_K_0', 'orientation': 'red_left_Q_45'}",color,"['color', 'orientation']",blue_left_N_0,1,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,2879.9889688000003,2882.043176,,,2891.1078362000003,2891.1078362000003,2891.1078362000003,2,0.5991123000000584,2891.7396834,2891.7396834,2891.7396834,2891.7396834,2891.7396834,2891.7396834,2891.7396834,2891.7396834,None,None,None,,,,,,,,,,2879.9889688000003,2879.9889688000003,None,,,2879.9889688000003,2879.9889688000003,2888.8963098000004,2891.1078362000003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_P_45', 'blue_right_T_0', 'red_right_Q_45', 'blue_left_L_45']","{'color': 'red_right_Q_45', 'position': 'blue_left_L_45', 'orientation': 'blue_right_T_0'}",orientation,"['orientation', 'position']",blue_right_T_0,1,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,2891.7396834,2893.7931208,,,2902.8872908000003,2902.8872908000003,2902.8872908000003,2,0.7474275999995257,2903.6556651,2903.6556651,2903.6556651,2903.6556651,2903.6556651,2903.6556651,2903.6556651,2903.6556651,None,None,None,,,,,,,,,,2891.7396834,2891.7396834,None,,,2891.7396834,2891.7396834,2900.6664020000003,2902.8872908000003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_bottom_L_0', 'blue_top_T_45', 'blue_bottom_H_45', 'red_bottom_Z_45']","{'color': 'red_bottom_Z_45', 'position': 'blue_top_T_45', 'orientation': 'blue_bottom_L_0'}",orientation,"['color', 'orientation']",blue_bottom_L_0,0,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,2903.6556651,2905.7079547000003,,,2914.3905237000004,2914.3905237000004,2914.3905237000004,1,0.6993985000000862,2915.1224667,2915.1224667,2915.1224667,2915.1224667,2915.1224667,2915.1224667,2915.1224667,2915.1224667,None,None,None,,,,,,,,,,2903.6556651,2903.6556651,None,,,2903.6556651,2903.6556651,2912.3731185,2914.3905237000004,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_left_B_0', 'red_bottom_M_0', 'blue_bottom_H_0', 'blue_bottom_H_45']","{'color': 'red_bottom_M_0', 'position': 'blue_left_B_0', 'orientation': 'blue_bottom_H_45'}",orientation,"['color', 'orientation']",blue_bottom_H_45,3,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,2915.1224667,2917.1750655,,,2926.2363597000003,2926.2363597000003,2926.2363597000003,4,0.5251260999995679,2926.7935046000002,2926.7935046000002,2926.7935046000002,2926.7935046000002,2926.7935046000002,2926.7935046000002,2926.7935046000002,2926.7935046000002,None,None,None,,,,,,,,,,2915.1224667,2915.1224667,None,,,2915.1224667,2915.1224667,2924.0248681000003,2926.2363597000003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_right_D_0', 'blue_top_K_0', 'blue_right_R_45', 'red_right_Q_0']","{'color': 'red_right_Q_0', 'position': 'blue_top_K_0', 'orientation': 'blue_right_R_45'}",position,"['orientation', 'position']",blue_top_K_0,1,2,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,2926.7935046000002,,,,2937.5332058000004,2937.5332058000004,2937.5332058000004,2,0.8930212999995888,2938.4556431,2938.4556431,2938.4556431,2938.4556431,2938.4556431,2938.4556431,2938.4556431,2938.4556431,None,None,None,,,,,,,,,,2926.7935046000002,2926.7935046000002,None,,,2926.7935046000002,2926.7935046000002,2935.5218499000002,2937.5332058000004,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_C_0', 'blue_top_C_45', 'blue_bottom_L_0', 'red_top_Q_0']","{'color': 'red_top_Q_0', 'position': 'blue_bottom_L_0', 'orientation': 'blue_top_C_45'}",position,"['color', 'position']",blue_bottom_L_0,2,2,letter,4,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,2938.4556431,2940.5143420000004,,,2949.392881,2949.392881,2949.392881,3,1.9537858999999003,2951.3976685000002,2954.5835411000003,2951.3976685000002,2954.5835411000003,2951.3976685000002,2954.5835411000003,2951.3976685000002,2954.5835411000003,11.944444444444441,2.7482041000002937,space,,,3.139809800000137,,,,,,,2938.4556431,2938.4556431,None,,,2938.4556431,2938.4556431,2947.1792429,2949.392881,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_H_0', 'blue_right_H_0', 'red_right_L_45', 'red_bottom_H_0']","{'color': 'blue_right_H_0', 'position': 'red_bottom_H_0', 'orientation': 'red_right_L_45'}",orientation,['orientation'],red_right_L_45,2,1,letter,4,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,2956.4555994,2958.5113268,,,2967.2109159,2967.2109159,2967.2109159,3,0.31115289999996776,2967.5392143000004,2967.5392143000004,2967.5392143000004,2967.5392143000004,2967.5392143000004,2967.5392143000004,2967.5392143000004,2967.5392143000004,None,None,None,,,,,,,,,,2954.5835411000003,2954.5835411000003,space,1.8504027000000747,,,,2964.9938023,2967.2109159,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_G_0', 'red_bottom_S_45', 'blue_bottom_J_0', 'red_left_G_0']","{'color': 'blue_bottom_J_0', 'position': 'red_left_G_0', 'orientation': 'red_bottom_S_45'}",orientation,['orientation'],red_bottom_S_45,1,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,2967.5392143000004,2969.5929714000004,,,2978.4698766,2978.4698766,2978.4698766,2,1.7234298999998714,2980.2223865,2980.2223865,2980.2223865,2980.2223865,2980.2223865,2980.2223865,2980.2223865,2980.2223865,None,None,None,,,,,,,,,,2967.5392143000004,2967.5392143000004,None,,,2967.5392143000004,2967.5392143000004,2976.4544285,2978.4698766,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_N_0', 'blue_right_P_0', 'red_right_C_0', 'blue_right_M_45']","{'color': 'red_right_C_0', 'position': 'blue_top_N_0', 'orientation': 'blue_right_M_45'}",color,['color'],red_right_C_0,2,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,2980.2223865,2982.2786351,,,2991.1592862,2991.1592862,2991.1592862,3,0.44347109999961276,2991.6223631000003,2991.6223631000003,2991.6223631000003,2991.6223631000003,2991.6223631000003,2991.6223631000003,2991.6223631000003,2991.6223631000003,None,None,None,,,,,,,,,,2980.2223865,2980.2223865,None,,,2980.2223865,2980.2223865,2988.9413007000003,2991.1592862,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_bottom_K_0', 'blue_left_P_45', 'red_bottom_F_45', 'blue_bottom_P_45']","{'color': 'red_bottom_F_45', 'position': 'blue_left_P_45', 'orientation': 'blue_bottom_K_0'}",position,['position'],blue_left_P_45,1,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,2991.6223631000003,2993.6869006,,,3002.174575,3002.174575,3002.174575,2,0.20424899999960644,3002.4057663000003,3002.4057663000003,3002.4057663000003,3002.4057663000003,3002.4057663000003,3002.4057663000003,3002.4057663000003,3002.4057663000003,None,None,None,,,,,,,,,,2991.6223631000003,2991.6223631000003,None,,,2991.6223631000003,2991.6223631000003,2999.9650460000003,3002.174575,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_bottom_Z_0', 'blue_bottom_C_45', 'blue_right_J_0', 'red_bottom_Z_0']","{'color': 'red_bottom_Z_0', 'position': 'blue_right_J_0', 'orientation': 'blue_bottom_C_45'}",position,['position'],blue_right_J_0,2,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,3002.4057663000003,3004.4598387,,,3013.3526112000004,3013.3526112000004,3013.3526112000004,3,0.2738785999997049,3013.6558148000004,3013.6558148000004,3013.6558148000004,3013.6558148000004,3013.6558148000004,3013.6558148000004,3013.6558148000004,3013.6558148000004,None,None,None,,,,,,,,,,3002.4057663000003,3002.4057663000003,None,,,3002.4057663000003,3002.4057663000003,3011.3397618000004,3013.3526112000004,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_left_V_0', 'blue_right_T_0', 'red_right_X_45', 'red_right_J_0']","{'color': 'blue_right_T_0', 'position': 'red_left_V_0', 'orientation': 'red_right_X_45'}",color,['color'],blue_right_T_0,1,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,3013.6558148000004,3015.7106914,,,3024.5974362,3024.5974362,3024.5974362,2,0.20566529999967997,3024.822453,3024.822453,3024.822453,3024.822453,3024.822453,3024.822453,3024.822453,3024.822453,None,None,None,,,,,,,,,,3013.6558148000004,3013.6558148000004,None,,,3013.6558148000004,3013.6558148000004,3022.3760117,3024.5974362,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_C_45', 'red_right_X_0', 'blue_right_M_0', 'red_top_N_0']","{'color': 'blue_right_M_0', 'position': 'red_top_N_0', 'orientation': 'red_right_C_45'}",color,['color'],blue_right_M_0,2,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,3024.822453,3026.8766921,,,3035.7515162,3035.7515162,3035.7515162,3,0.2586923000000638,3036.0391647,3036.0391647,3036.0391647,3036.0391647,3036.0391647,3036.0391647,3036.0391647,3036.0391647,None,None,None,,,,,,,,,,3024.822453,3024.822453,None,,,3024.822453,3024.822453,3033.7325781000004,3035.7515162,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_C_0', 'blue_top_Q_0', 'red_top_L_0', 'red_top_D_45']","{'color': 'blue_top_Q_0', 'position': 'red_bottom_C_0', 'orientation': 'red_top_D_45'}",orientation,['orientation'],red_top_D_45,3,1,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,3036.0391647,3038.0934118,,,3046.5754109000004,3046.5754109000004,3046.5754109000004,3,0.7870740999998702,3047.3891080000003,3047.3891080000003,3047.3891080000003,3047.3891080000003,3047.3891080000003,3047.3891080000003,3047.3891080000003,3047.3891080000003,None,None,None,,,,,,,,,,3036.0391647,3036.0391647,None,,,3036.0391647,3036.0391647,3044.3637029,3046.5754109000004,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_S_0', 'blue_right_Z_0', 'blue_bottom_Z_0', 'blue_right_S_45']","{'color': 'red_right_S_0', 'position': 'blue_bottom_Z_0', 'orientation': 'blue_right_S_45'}",position,['position'],blue_bottom_Z_0,2,1,letter,4,False,True,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,3047.3891080000003,3049.4433647,,,3058.3352003,3058.3352003,3058.3352003,3,0.306719899999905,3058.6997646,3062.491309,3058.6997646,3062.491309,3058.6997646,3062.491309,3058.6997646,3062.491309,4.691358024691358,2.954040300000088,space,,,3.7335076000001095,,,,,,,3047.3891080000003,3047.3891080000003,None,,,3047.3891080000003,3047.3891080000003,3056.1169601,3058.3352003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_X_45', 'blue_top_N_0', 'red_top_P_0', 'blue_right_J_0']","{'color': 'red_top_P_0', 'position': 'blue_right_J_0', 'orientation': 'blue_top_X_45'}",orientation,"['color', 'orientation', 'position']",blue_top_X_45,0,3,letter,4,True,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,3068.9894988,3071.0446766,,,3079.5220612000003,3079.5220612000003,3079.5220612000003,1,2.5045385999998757,3082.0558250000004,3082.0558250000004,3082.0558250000004,3082.0558250000004,3082.0558250000004,3082.0558250000004,3082.0558250000004,3082.0558250000004,None,None,None,,,,,,,,,,3062.491309,3062.491309,space,6.471437799999592,,,,3077.5012220000003,3079.5220612000003,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_left_B_45', 'blue_bottom_G_0', 'red_bottom_N_45', 'blue_bottom_D_45']","{'color': 'red_bottom_N_45', 'position': 'blue_left_B_45', 'orientation': 'blue_bottom_G_0'}",color,"['color', 'orientation', 'position']",red_bottom_N_45,2,3,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,3082.0558250000004,3084.1168129000002,,,3092.9886144,3092.9886144,3092.9886144,3,0.7423254999995947,3093.7558843,3093.7558843,3093.7558843,3093.7558843,3093.7558843,3093.7558843,3093.7558843,3093.7558843,None,None,None,,,,,,,,,,3082.0558250000004,3082.0558250000004,None,,,3082.0558250000004,3082.0558250000004,3090.9699402,3092.9886144,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_right_M_0', 'blue_right_Z_45', 'blue_right_F_0', 'blue_left_W_0']","{'color': 'red_right_M_0', 'position': 'blue_left_W_0', 'orientation': 'blue_right_Z_45'}",orientation,"['color', 'orientation', 'position']",blue_right_Z_45,1,3,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,3093.7558843,3095.8086851000003,,,3104.5063906,3104.5063906,3104.5063906,2,4.967710599999634,3109.5058791,3109.5058791,3109.5058791,3109.5058791,3109.5058791,3109.5058791,3109.5058791,3109.5058791,None,None,None,,,,,,,,,,3093.7558843,3093.7558843,None,,,3093.7558843,3093.7558843,3102.4830392000003,3104.5063906,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_H_0', 'red_top_S_0', 'blue_top_F_45', 'blue_right_V_0']","{'color': 'red_top_S_0', 'position': 'blue_right_V_0', 'orientation': 'blue_top_F_45'}",color,"['color', 'orientation', 'position']",red_top_S_0,1,3,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,3109.5058791,3111.5757877,,,3120.2751904,3120.2751904,3120.2751904,2,3.727441499999884,3124.0225735000004,3124.0225735000004,3124.0225735000004,3124.0225735000004,3124.0225735000004,3124.0225735000004,3124.0225735000004,3124.0225735000004,None,None,None,,,,,,,,,,3109.5058791,3109.5058791,None,,,3109.5058791,3109.5058791,3118.2542497000004,3120.2751904,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['blue_top_P_45', 'red_top_F_0', 'red_left_M_45', 'red_top_S_45']","{'color': 'blue_top_P_45', 'position': 'red_left_M_45', 'orientation': 'red_top_F_0'}",position,"['color', 'orientation', 'position']",red_left_M_45,2,3,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,3124.0225735000004,3126.0863633000004,,,3134.7686926,3134.7686926,3134.7686926,3,1.1535123000000453,3135.9392550000002,3135.9392550000002,3135.9392550000002,3135.9392550000002,3135.9392550000002,3135.9392550000002,3135.9392550000002,3135.9392550000002,None,None,None,,,,,,,,,,3124.0225735000004,3124.0225735000004,None,,,3124.0225735000004,3124.0225735000004,3132.5457420000002,3134.7686926,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_top_N_45', 'blue_top_F_0', 'blue_top_X_45', 'blue_bottom_T_45']","{'color': 'red_top_N_45', 'position': 'blue_bottom_T_45', 'orientation': 'blue_top_F_0'}",orientation,"['color', 'orientation', 'position']",blue_top_F_0,1,3,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,3135.9392550000002,3137.993367,,,3146.8724140000004,3146.8724140000004,3146.8724140000004,1,1.6901878999998985,3148.5893621,3148.5893621,3148.5893621,3148.5893621,3148.5893621,3148.5893621,3148.5893621,3148.5893621,None,None,None,,,,,,,,,,3135.9392550000002,3135.9392550000002,None,,,3135.9392550000002,3135.9392550000002,3144.6619554000004,3146.8724140000004,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
"['red_bottom_B_0', 'blue_bottom_R_45', 'blue_right_J_0', 'blue_bottom_D_0']","{'color': 'red_bottom_B_0', 'position': 'blue_right_J_0', 'orientation': 'blue_bottom_R_45'}",color,"['color', 'orientation', 'position']",red_bottom_B_0,0,3,letter,4,False,False,"['robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4', 'robot_stimuli\\\\filler.mp4']",robot_stimuli\\filler.mp4,11,,,,,,,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,3148.5893621,3150.6429725000003,,,3159.5552381,3159.5552381,3159.5552381,1,3.1275700000002757,3162.705957,3162.705957,3162.705957,3162.705957,3162.705957,3162.705957,3162.705957,3162.705957,None,None,None,,,,,,,,,,3148.5893621,3148.5893621,None,,,3148.5893621,3148.5893621,3157.5342926000003,3159.5552381,11,001,2024-07-30_10h10.48.733,robot_cogshifting_sign,2022.2.5,60.08911215331698,
