sequence,odd_ones,parameter,choices,target,target_idx,condition,stimuli,block,is_block_beginning,is_block_ending,sequence_fnames,target_fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,training_sequence_loop.thisRepN,training_sequence_loop.thisTrialN,training_sequence_loop.thisN,training_sequence_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisN,sequence_loop.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_intro_text.started,training_intro_key.started,training_intro_key.keys,training_intro_key.rt,polygon.started,polygon.stopped,cue_before_text.started,cue_before_text.stopped,training_presentation_letter.started,training_presentation_letter.stopped,recall_key.started,recall_question.started,recall_answer.started,recall_key.keys,recall_key.rt,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_intro_text.stopped,training_intro_key.stopped,RSME_key.rt,training_presentation_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,presentation_letter.started,presentation_letter.stopped,block_intro_text.stopped,block_intro_key.stopped,presentation_movie.started,participant,session,date,expName,psychopyVersion,frameRate,
"['L_Arm_X_For', 'L_Head_X_For', 'L_Head_Y_For', 'R_Head_X_Back']","{'laterality': 'R_Head_X_Back', 'localisation': 'L_Arm_X_For', 'movement': 'L_Head_Y_For'}",movement,"['laterality', 'localisation', 'movement']",L_Head_Y_For,2,3,robot,4,True,False,"['robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\R_Head_X_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,6,,,,,,,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,2030.0811590000003,2032.162428,,,2046.8912668000003,2046.8912668000003,2046.8912668000003,3,8.06249930000024,2054.9813674,2054.9813674,2054.9813674,2054.9813674,2054.9813674,2054.9813674,2054.9813674,2054.9813674,None,None,None,,,,,,,,,,1952.883025,1952.883025,space,77.17281809999997,,,,,2043.2520427,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Z_For', 'R_Base_Y_For', 'L_Base_Y_Back', 'L_Torso_Y_For']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Torso_Y_For', 'movement': 'L_Base_Z_For'}",laterality,"['laterality', 'localisation', 'movement']",R_Base_Y_For,1,3,robot,4,False,False,"['robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_For.mp4']",robot_stimuli\R_Base_Y_For.mp4,6,,,,,,,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,2054.9813674,2057.0548311000002,,,2071.7928855,2071.7928855,2071.7928855,2,4.271403299999861,2076.0811483,2076.0811483,2076.0811483,2076.0811483,2076.0811483,2076.0811483,2076.0811483,2076.0811483,None,None,None,,,,,,,,,,2054.9813674,2054.9813674,None,,,,2054.9813674,2054.9813674,2068.1566887,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Y_Back', 'L_Torso_Z_Back', 'R_Base_Z_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Base_Y_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_Z_Back,1,3,robot,4,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Torso_Z_Back.mp4,6,,,,,,,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,2076.0811483,2078.155839,,,2092.6726829,2092.6726829,2092.6726829,2,7.7990283000004865,2100.4978961,2100.4978961,2100.4978961,2100.4978961,2100.4978961,2100.4978961,2100.4978961,2100.4978961,None,None,None,,,,,,,,,,2076.0811483,2076.0811483,None,,,,2076.0811483,2076.0811483,2089.0346944000003,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Y_For', 'L_Base_Y_Back', 'L_Head_Y_For', 'L_Head_X_Back']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Base_Y_Back', 'movement': 'L_Head_X_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_Y_For,0,3,robot,4,False,False,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,6,,,,,,,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,2100.4978961,2102.5717923,,,2117.3228754,2117.3228754,2117.3228754,2,3.9819029999999884,2121.3312282,2121.3312282,2121.3312282,2121.3312282,2121.3312282,2121.3312282,2121.3312282,2121.3312282,None,None,None,,,,,,,,,,2100.4978961,2100.4978961,None,,,,2100.4978961,2100.4978961,2113.6876809,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Z_Back', 'R_Head_Y_For', 'R_Base_Z_Back', 'L_Head_Z_Back']","{'laterality': 'L_Head_Z_Back', 'localisation': 'R_Base_Z_Back', 'movement': 'R_Head_Y_For'}",movement,"['laterality', 'localisation', 'movement']",R_Head_Y_For,1,3,robot,4,False,False,"['robot_stimuli\\R_Head_Z_Back.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,6,,,,,,,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,2121.3312282,2123.4042511000002,,,2138.1372598000003,2138.1372598000003,2138.1372598000003,1,4.799101600000199,2142.9647017,2142.9647017,2142.9647017,2142.9647017,2142.9647017,2142.9647017,2142.9647017,2142.9647017,None,None,None,,,,,,,,,,2121.3312282,2121.3312282,None,,,,2121.3312282,2121.3312282,2134.5018176000003,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Base_Z_For', 'L_Base_X_Back', 'R_Base_X_For', 'R_Head_X_For']","{'laterality': 'L_Base_X_Back', 'localisation': 'R_Head_X_For', 'movement': 'R_Base_Z_For'}",localisation,"['laterality', 'localisation', 'movement']",R_Head_X_For,3,3,robot,4,False,False,"['robot_stimuli\\R_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_Back.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\R_Head_X_For.mp4']",robot_stimuli\R_Head_X_For.mp4,6,,,,,,,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,2142.9647017,2145.0391855000003,,,2159.703857,2159.703857,2159.703857,2,3.3529871000001776,2163.0814228,2163.0814228,2163.0814228,2163.0814228,2163.0814228,2163.0814228,2163.0814228,2163.0814228,None,None,None,,,,,,,,,,2142.9647017,2142.9647017,None,,,,2142.9647017,2142.9647017,2156.0675565,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Head_Y_Back', 'L_Head_Z_For', 'L_Torso_Z_Back', 'R_Head_Z_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Torso_Z_Back', 'movement': 'L_Head_Y_Back'}",laterality,"['laterality', 'localisation', 'movement']",R_Head_Z_Back,3,3,robot,4,False,False,"['robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Torso_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\R_Head_Z_Back.mp4,6,,,,,,,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,2163.0814228,2165.1513429,,,2179.8064815000002,2179.8064815000002,2179.8064815000002,4,3.169848100000422,2182.9978960000003,2182.9978960000003,2182.9978960000003,2182.9978960000003,2182.9978960000003,2182.9978960000003,2182.9978960000003,2182.9978960000003,None,None,None,,,,,,,,,,2163.0814228,2163.0814228,None,,,,2163.0814228,2163.0814228,2176.1706874,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Y_For', 'L_Arm_Y_Back', 'R_Base_Y_For', 'L_Base_Z_Back']","{'laterality': 'R_Base_Y_For', 'localisation': 'L_Arm_Y_Back', 'movement': 'L_Base_Z_Back'}",movement,"['laterality', 'localisation', 'movement']",L_Base_Z_Back,3,3,robot,4,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4']",robot_stimuli\L_Base_Z_Back.mp4,6,,,,,,,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,2182.9978960000003,2185.0731163,,,2199.8065026,2199.8065026,2199.8065026,3,9.857490600000006,2209.6813262,2209.6813262,2209.6813262,2209.6813262,2209.6813262,2209.6813262,2209.6813262,2209.6813262,None,None,None,,,,,,,,,,2182.9978960000003,2182.9978960000003,None,,,,2182.9978960000003,2182.9978960000003,2196.1591571,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Head_Y_For', 'L_Head_X_Back', 'L_Head_Y_Back', 'L_Torso_Y_Back']","{'laterality': 'R_Head_Y_For', 'localisation': 'L_Torso_Y_Back', 'movement': 'L_Head_X_Back'}",localisation,"['laterality', 'localisation', 'movement']",L_Torso_Y_Back,3,3,robot,4,False,True,"['robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Torso_Y_Back.mp4']",robot_stimuli\L_Torso_Y_Back.mp4,6,,,,,,,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,2209.6813262,2211.7580763,,,2226.4385234,2226.4385234,2226.4385234,2,5.690627399999926,2232.1728441,2237.5971600000003,2232.1728441,2237.5971600000003,2232.1728441,2237.5971600000003,2232.1728441,2237.5971600000003,56.543209876543216,3.6563358000003063,space,,,5.371203600000285,,,,,,,2209.6813262,2209.6813262,None,,,,2209.6813262,2209.6813262,2222.9255519000003,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Torso_Y_Back', 'R_Torso_Y_For', 'R_Base_Y_Back', 'R_Torso_Z_For']","{'laterality': 'L_Torso_Y_Back', 'localisation': 'R_Base_Y_Back', 'movement': 'R_Torso_Z_For'}",movement,"['laterality', 'movement']",R_Torso_Z_For,3,2,robot,4,True,False,"['robot_stimuli\\L_Torso_Y_Back.mp4', 'robot_stimuli\\R_Torso_Y_For.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4']",robot_stimuli\R_Torso_Z_For.mp4,6,,,,,,,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,2248.4983049,2250.5773179000003,,,2265.2161872,2265.2161872,2265.2161872,4,3.167577499999993,2268.4146653000003,2268.4146653000003,2268.4146653000003,2268.4146653000003,2268.4146653000003,2268.4146653000003,2268.4146653000003,2268.4146653000003,None,None,None,,,,,,,,,,2237.5971600000003,2237.5971600000003,space,10.88342010000008,,,,,2261.5905404,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Y_For', 'L_Head_Y_Back', 'L_Head_X_Back', 'R_Head_Y_Back']","{'laterality': 'R_Head_Y_Back', 'localisation': 'L_Arm_Y_For', 'movement': 'L_Head_X_Back'}",laterality,"['laterality', 'localisation']",R_Head_Y_Back,3,2,robot,4,False,False,"['robot_stimuli\\L_Arm_Y_For.mp4', 'robot_stimuli\\L_Head_Y_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Y_Back.mp4']",robot_stimuli\R_Head_Y_Back.mp4,6,,,,,,,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,2268.4146653000003,2270.4888877000003,,,2285.2788333000003,2285.2788333000003,2285.2788333000003,4,8.418029700000375,2293.7148192,2293.7148192,2293.7148192,2293.7148192,2293.7148192,2293.7148192,2293.7148192,2293.7148192,None,None,None,,,,,,,,,,2268.4146653000003,2268.4146653000003,None,,,,2268.4146653000003,2268.4146653000003,2281.6415505,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Torso_Z_For', 'L_Base_Z_Back', 'R_Base_Z_Back', 'L_Base_X_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Base_X_For'}",laterality,"['laterality', 'movement']",R_Base_Z_Back,2,2,robot,4,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_X_For.mp4']",robot_stimuli\R_Base_Z_Back.mp4,6,,,,,,,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,2293.7148192,2295.7906369,,,2310.3980422,2310.3980422,2310.3980422,3,2.690337999999997,2313.114979,2313.114979,2313.114979,2313.114979,2313.114979,2313.114979,2313.114979,2313.114979,None,None,None,,,,,,,,,,2293.7148192,2293.7148192,None,,,,2293.7148192,2293.7148192,2306.8323737,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Y_Back', 'L_Head_X_For', 'R_Arm_X_For', 'L_Arm_X_For']","{'laterality': 'R_Arm_X_For', 'localisation': 'L_Head_X_For', 'movement': 'L_Arm_Y_Back'}",laterality,"['laterality', 'movement']",R_Arm_X_For,2,2,robot,4,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Head_X_For.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\R_Arm_X_For.mp4,6,,,,,,,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,2313.114979,2315.18825,,,2329.9213281,2329.9213281,2329.9213281,3,7.072204500000339,2337.014868,2337.014868,2337.014868,2337.014868,2337.014868,2337.014868,2337.014868,2337.014868,None,None,None,,,,,,,,,,2313.114979,2313.114979,None,,,,2313.114979,2313.114979,2326.2879453,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Y_Back', 'L_Arm_Z_For', 'R_Base_Z_Back', 'L_Base_Z_For']","{'laterality': 'R_Base_Z_Back', 'localisation': 'L_Arm_Z_For', 'movement': 'L_Base_Y_Back'}",movement,"['localisation', 'movement']",L_Base_Y_Back,0,2,robot,4,False,False,"['robot_stimuli\\L_Base_Y_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4', 'robot_stimuli\\R_Base_Z_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4']",robot_stimuli\L_Base_Y_Back.mp4,6,,,,,,,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,2337.014868,2339.0856509,,,2353.7226569,2353.7226569,2353.7226569,1,2.493943200000217,2356.2481001,2356.2481001,2356.2481001,2356.2481001,2356.2481001,2356.2481001,2356.2481001,2356.2481001,None,None,None,,,,,,,,,,2337.014868,2337.014868,None,,,,2337.014868,2337.014868,2350.0862413,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Torso_Y_Back', 'L_Arm_Y_Back', 'R_Arm_X_For', 'R_Arm_Y_For']","{'laterality': 'L_Arm_Y_Back', 'localisation': 'R_Torso_Y_Back', 'movement': 'R_Arm_X_For'}",localisation,"['localisation', 'movement']",R_Torso_Y_Back,0,2,robot,4,False,False,"['robot_stimuli\\R_Torso_Y_Back.mp4', 'robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\R_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4']",robot_stimuli\R_Torso_Y_Back.mp4,6,,,,,,,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,2356.2481001,2358.3220998,,,2372.9843029000003,2372.9843029000003,2372.9843029000003,4,6.9603734000003215,2379.9647293000003,2379.9647293000003,2379.9647293000003,2379.9647293000003,2379.9647293000003,2379.9647293000003,2379.9647293000003,2379.9647293000003,None,None,None,,,,,,,,,,2356.2481001,2356.2481001,None,,,,2356.2481001,2356.2481001,2369.4915259,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Head_Z_For', 'L_Head_Y_For', 'L_Base_Z_Back', 'R_Head_Z_Back']","{'laterality': 'R_Head_Z_Back', 'localisation': 'L_Base_Z_Back', 'movement': 'L_Head_Y_For'}",movement,"['laterality', 'movement']",L_Head_Y_For,1,2,robot,4,False,False,"['robot_stimuli\\L_Head_Z_For.mp4', 'robot_stimuli\\L_Head_Y_For.mp4', 'robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Head_Z_Back.mp4']",robot_stimuli\L_Head_Y_For.mp4,6,,,,,,,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,2379.9647293000003,2382.0393826,,,2396.8422884,2396.8422884,2396.8422884,2,5.430191900000068,2402.2980723,2402.2980723,2402.2980723,2402.2980723,2402.2980723,2402.2980723,2402.2980723,2402.2980723,None,None,None,,,,,,,,,,2379.9647293000003,2379.9647293000003,None,,,,2379.9647293000003,2379.9647293000003,2393.2070035,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Y_For', 'R_Head_Y_For', 'R_Base_X_Back', 'R_Base_Y_Back']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Head_Y_For', 'movement': 'R_Base_X_Back'}",localisation,"['localisation', 'movement']",R_Head_Y_For,1,2,robot,4,False,False,"['robot_stimuli\\L_Base_Y_For.mp4', 'robot_stimuli\\R_Head_Y_For.mp4', 'robot_stimuli\\R_Base_X_Back.mp4', 'robot_stimuli\\R_Base_Y_Back.mp4']",robot_stimuli\R_Head_Y_For.mp4,6,,,,,,,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,2402.2980723,2404.3685993,,,2419.0736064000002,2419.0736064000002,2419.0736064000002,2,4.910276000000181,2424.0150558,2424.0150558,2424.0150558,2424.0150558,2424.0150558,2424.0150558,2424.0150558,2424.0150558,None,None,None,,,,,,,,,,2402.2980723,2402.2980723,None,,,,2402.2980723,2402.2980723,2415.4357427,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Base_Y_For', 'R_Arm_Y_For', 'R_Base_X_For', 'L_Base_Y_For']","{'laterality': 'L_Base_Y_For', 'localisation': 'R_Arm_Y_For', 'movement': 'R_Base_X_For'}",localisation,"['localisation', 'movement']",R_Arm_Y_For,1,2,robot,4,False,True,"['robot_stimuli\\R_Base_Y_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Y_For.mp4']",robot_stimuli\R_Arm_Y_For.mp4,6,,,,,,,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,2424.0150558,2426.0874426,,,2440.5510647,2440.5510647,2440.5510647,3,3.6093029999998407,2444.2068606000003,2449.2080167,2444.2068606000003,2449.2080167,2444.2068606000003,2449.2080167,2444.2068606000003,2449.2080167,53.76543209876544,3.4333768999999847,space,,,4.9528901999998425,,,,,,,2424.0150558,2424.0150558,None,,,,2424.0150558,2424.0150558,2437.020173,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Y_Back', 'L_Base_Z_For', 'R_Arm_Z_Back', 'L_Arm_Z_For']","{'laterality': 'R_Arm_Z_Back', 'localisation': 'L_Base_Z_For', 'movement': 'L_Arm_Y_Back'}",laterality,['laterality'],R_Arm_Z_Back,2,1,robot,4,True,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\R_Arm_Z_Back.mp4,6,,,,,,,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,2453.8480554000002,2455.9246918,,,2470.7549559,2470.7549559,2470.7549559,3,1.2445183000000952,2472.0314678,2472.0314678,2472.0314678,2472.0314678,2472.0314678,2472.0314678,2472.0314678,2472.0314678,None,None,None,,,,,,,,,,2449.2080167,2449.2080167,space,4.6088713000000325,,,,,2467.1086965,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Base_Z_Back', 'R_Arm_Z_For', 'L_Arm_X_Back', 'L_Arm_Z_For']","{'laterality': 'R_Arm_Z_For', 'localisation': 'L_Base_Z_Back', 'movement': 'L_Arm_X_Back'}",movement,['movement'],L_Arm_X_Back,2,1,robot,4,False,False,"['robot_stimuli\\L_Base_Z_Back.mp4', 'robot_stimuli\\R_Arm_Z_For.mp4', 'robot_stimuli\\L_Arm_X_Back.mp4', 'robot_stimuli\\L_Arm_Z_For.mp4']",robot_stimuli\L_Arm_X_Back.mp4,6,,,,,,,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,2472.0314678,2474.1044542,,,2488.9240533,2488.9240533,2488.9240533,2,1.1889181000002509,2490.1316687000003,2490.1316687000003,2490.1316687000003,2490.1316687000003,2490.1316687000003,2490.1316687000003,2490.1316687000003,2490.1316687000003,None,None,None,,,,,,,,,,2472.0314678,2472.0314678,None,,,,2472.0314678,2472.0314678,2485.2892412,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Z_Back', 'R_Torso_Z_For', 'R_Arm_Y_For', 'R_Arm_Z_Back']","{'laterality': 'L_Arm_Z_Back', 'localisation': 'R_Torso_Z_For', 'movement': 'R_Arm_Y_For'}",laterality,['laterality'],L_Arm_Z_Back,0,1,robot,4,False,False,"['robot_stimuli\\L_Arm_Z_Back.mp4', 'robot_stimuli\\R_Torso_Z_For.mp4', 'robot_stimuli\\R_Arm_Y_For.mp4', 'robot_stimuli\\R_Arm_Z_Back.mp4']",robot_stimuli\L_Arm_Z_Back.mp4,6,,,,,,,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,2490.1316687000003,2492.2079343,,,2506.8542657000003,2506.8542657000003,2506.8542657000003,1,0.7707900000001473,2507.6482483,2507.6482483,2507.6482483,2507.6482483,2507.6482483,2507.6482483,2507.6482483,2507.6482483,None,None,None,,,,,,,,,,2490.1316687000003,2490.1316687000003,None,,,,2490.1316687000003,2490.1316687000003,2503.219634,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Arm_Y_Back', 'L_Torso_X_For', 'L_Arm_X_For', 'R_Arm_X_Back']","{'laterality': 'R_Arm_X_Back', 'localisation': 'L_Torso_X_For', 'movement': 'L_Arm_Y_Back'}",movement,['movement'],L_Arm_Y_Back,0,1,robot,4,False,False,"['robot_stimuli\\L_Arm_Y_Back.mp4', 'robot_stimuli\\L_Torso_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4', 'robot_stimuli\\R_Arm_X_Back.mp4']",robot_stimuli\L_Arm_Y_Back.mp4,6,,,,,,,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,2507.6482483,2509.7228223,,,2524.5238363000003,2524.5238363000003,2524.5238363000003,2,1.1316579000000502,2525.6814710000003,2525.6814710000003,2525.6814710000003,2525.6814710000003,2525.6814710000003,2525.6814710000003,2525.6814710000003,2525.6814710000003,None,None,None,,,,,,,,,,2507.6482483,2507.6482483,None,,,,2507.6482483,2507.6482483,2520.8854295,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['R_Base_X_For', 'L_Base_Z_For', 'L_Base_X_For', 'L_Arm_X_For']","{'laterality': 'R_Base_X_For', 'localisation': 'L_Arm_X_For', 'movement': 'L_Base_Z_For'}",localisation,['localisation'],L_Arm_X_For,3,1,robot,4,False,False,"['robot_stimuli\\R_Base_X_For.mp4', 'robot_stimuli\\L_Base_Z_For.mp4', 'robot_stimuli\\L_Base_X_For.mp4', 'robot_stimuli\\L_Arm_X_For.mp4']",robot_stimuli\L_Arm_X_For.mp4,6,,,,,,,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,2525.6814710000003,2527.7563178,,,2542.3916337,2542.3916337,2542.3916337,4,1.761149500000215,2544.181527,2544.181527,2544.181527,2544.181527,2544.181527,2544.181527,2544.181527,2544.181527,None,None,None,,,,,,,,,,2525.6814710000003,2525.6814710000003,None,,,,2525.6814710000003,2525.6814710000003,2538.7526738,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
"['L_Torso_Z_For', 'L_Head_Z_Back', 'L_Head_X_Back', 'R_Head_Z_For']","{'laterality': 'R_Head_Z_For', 'localisation': 'L_Torso_Z_For', 'movement': 'L_Head_X_Back'}",localisation,['localisation'],L_Torso_Z_For,0,1,robot,4,False,False,"['robot_stimuli\\L_Torso_Z_For.mp4', 'robot_stimuli\\L_Head_Z_Back.mp4', 'robot_stimuli\\L_Head_X_Back.mp4', 'robot_stimuli\\R_Head_Z_For.mp4']",robot_stimuli\L_Torso_Z_For.mp4,6,,,,,,,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,2544.181527,2546.2522086,,,2561.0328904000003,2561.0328904000003,2561.0328904000003,4,2.5767374000002974,2563.6315362,2563.6315362,2563.6315362,2563.6315362,2563.6315362,2563.6315362,2563.6315362,2563.6315362,None,None,None,,,,,,,,,,2544.181527,2544.181527,None,,,,2544.181527,2544.181527,2557.4004295,6,001,2024-07-23_09h02.49.305,robot_cogshifting_sign,2022.2.5,59.94186837604167,
