sequence,is_target,condition,stimuli,block,is_block_beginning,is_block_ending,fname,subject,retraining.thisRepN,retraining.thisTrialN,retraining.thisN,retraining.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,langage_text.started,langage_key.started,langage_key.keys,langage_key.rt,intro_text.started,intro_key.started,intro_key.keys,intro_key.rt,training_robot_intro_text.started,training_robot_intro_key.started,training_robot_intro_key.keys,training_robot_intro_key.rt,cross.started,cross.stopped,training_letter.started,training_robot_key.started,training_robot_question.started,training_robot_keys.started,training_letter.stopped,training_robot_key.keys,RSME_labels.started,RSME_labels.stopped,RSME_ticks.started,RSME_ticks.stopped,RSME_text.started,RSME_text.stopped,RSME_key.started,RSME_key.stopped,RSME_ticks.response,RSME_ticks.rt,RSME_key.keys,training_robot_intro_text.stopped,training_robot_intro_key.stopped,training_robot_key.rt,RSME_key.rt,training_robot_movie.started,experiment_beginning_text.started,experiment_beginning_keys.started,experiment_beginning_key.started,experiment_beginning_key.keys,experiment_beginning_key.rt,block_intro_text.started,block_intro_key.started,block_intro_key.keys,block_intro_key.rt,movie.started,key.started,key.keys,key.rt,block_intro_text.stopped,block_intro_key.stopped,letter.started,letter.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Z,False,2,letter,2,True,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,6,6,6,,,,,,,,,,,,,1171.6868171,1171.6868171,space,0.5726861999999926,1172.2765245,1173.3365837000001,1173.3365837000001,1173.3365837000001,1173.3365837000001,1173.3365837000001,1175.5644831000002,None,1175.5644831000002,1175.5644831000002,1175.5644831000002,1175.5644831000002,1175.5644831000002,1175.5644831000002,1175.5644831000002,1175.5644831000002,None,None,None,,,,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
V,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,7,7,7,,,,,,,,,,,,,1175.5644831000002,1175.5644831000002,None,,1175.5644831000002,1176.6311599,1176.6311599,1176.6311599,1176.6311599,1176.6311599,1178.8575156000002,n,1178.8575156000002,1178.8575156000002,1178.8575156000002,1178.8575156000002,1178.8575156000002,1178.8575156000002,1178.8575156000002,1178.8575156000002,None,None,None,1175.5644831000002,1175.5644831000002,0.868286399999846,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
Z,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,8,8,8,,,,,,,,,,,,,1178.8575156000002,1178.8575156000002,None,,1178.8575156000002,1179.9256083,1179.9256083,1179.9256083,1179.9256083,1179.9256083,1181.9493647000002,c,1181.9493647000002,1181.9493647000002,1181.9493647000002,1181.9493647000002,1181.9493647000002,1181.9493647000002,1181.9493647000002,1181.9493647000002,None,None,None,1178.8575156000002,1178.8575156000002,0.6216130999999621,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
V,True,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,9,9,9,,,,,,,,,,,,,1181.9493647000002,1181.9493647000002,None,,1181.9493647000002,1183.0144035,1183.0144035,1183.0144035,1183.0144035,1183.0144035,1185.2438117000002,c,1185.2438117000002,1185.2438117000002,1185.2438117000002,1185.2438117000002,1185.2438117000002,1185.2438117000002,1185.2438117000002,1185.2438117000002,None,None,None,1181.9493647000002,1181.9493647000002,0.7510605999999314,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
X,False,2,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,10,10,10,,,,,,,,,,,,,1185.2438117000002,1185.2438117000002,None,,1185.2438117000002,1186.2987701000002,1186.2987701000002,1186.2987701000002,1186.2987701000002,1186.2987701000002,1188.53096,n,1188.53096,1188.53096,1188.53096,1188.53096,1188.53096,1188.53096,1188.53096,1188.53096,None,None,None,1185.2438117000002,1185.2438117000002,0.8813198999999656,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
D,False,2,letter,2,False,True,robot_stimuli\\filler.mp4,5,1,0,1,0,0,11,11,11,,,,,,,,,,,,,1188.53096,1188.53096,None,,1188.53096,1189.5972522000002,1189.5972522000002,1189.5972522000002,1189.5972522000002,1189.5972522000002,1191.649646,n,1191.649646,1195.6567517,1191.649646,1195.6567517,1191.649646,1195.6567517,1191.649646,1195.6567517,27.22222222222222,2.853023000000121,space,1188.53096,1188.53096,0.7350552999999707,3.9460977000001947,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
P,False,3,letter,2,True,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,12,12,12,,,,,,,,,,,,,1195.6567517,1195.6567517,space,0.5066841999999667,1196.1937803,1197.2569950000002,1197.2569950000002,1197.2569950000002,1197.2569950000002,1197.2569950000002,1199.4752176000002,n,1199.4752176000002,1199.4752176000002,1199.4752176000002,1199.4752176000002,1199.4752176000002,1199.4752176000002,1199.4752176000002,1199.4752176000002,None,None,None,,,1.1957209999999066,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
V,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,13,13,13,,,,,,,,,,,,,1199.4752176000002,1199.4752176000002,None,,1199.4752176000002,1200.5410865000001,1200.5410865000001,1200.5410865000001,1200.5410865000001,1200.5410865000001,1202.5766988,n,1202.5766988,1202.5766988,1202.5766988,1202.5766988,1202.5766988,1202.5766988,1202.5766988,1202.5766988,None,None,None,1199.4752176000002,1199.4752176000002,0.43879290000003834,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
H,False,3,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,14,14,14,,,,,,,,,,,,,1202.5766988,1202.5766988,None,,1202.5766988,1203.6440542,1203.6440542,1203.6440542,1203.6440542,1203.6440542,1205.6736147000001,n,1205.6736147000001,1205.6736147000001,1205.6736147000001,1205.6736147000001,1205.6736147000001,1205.6736147000001,1205.6736147000001,1205.6736147000001,None,None,None,1202.5766988,1202.5766988,0.6730343000000119,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
P,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,15,15,15,,,,,,,,,,,,,1205.6736147000001,1205.6736147000001,None,,1205.6736147000001,1206.7310915,1206.7310915,1206.7310915,1206.7310915,1206.7310915,1208.7549478,n,1208.7549478,1208.7549478,1208.7549478,1208.7549478,1208.7549478,1208.7549478,1208.7549478,1208.7549478,None,None,None,1205.6736147000001,1205.6736147000001,0.6250804999998252,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
V,True,3,letter,2,False,False,robot_stimuli\\filler.mp4,5,1,0,1,0,0,16,16,16,,,,,,,,,,,,,1208.7549478,1208.7549478,None,,1208.7549478,1209.8153302,1209.8153302,1209.8153302,1209.8153302,1209.8153302,1212.0476587,n,1212.0476587,1212.0476587,1212.0476587,1212.0476587,1212.0476587,1212.0476587,1212.0476587,1212.0476587,None,None,None,1208.7549478,1208.7549478,0.5580576999999209,,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
J,False,3,letter,2,False,True,robot_stimuli\\filler.mp4,5,1,0,1,0,0,17,17,17,,,,,,,,,,,,,1212.0476587,1212.0476587,None,,1212.0476587,1213.1170074000001,1213.1170074000001,1213.1170074000001,1213.1170074000001,1213.1170074000001,1215.3746794,c,1215.3746794,1220.0822285000002,1215.3746794,1220.0822285000002,1215.3746794,1220.0822285000002,1215.3746794,1220.0822285000002,49.598765432098766,3.069030899999916,space,1212.0476587,1212.0476587,1.7987890999998797,4.636941699999937,,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Z_Back,False,1,robot,1,True,False,robot_stimuli\R_Head_Z_Back.mp4,5,1,0,1,0,0,18,18,18,,,,,,,,,,,,,1220.0822285000002,1220.0822285000002,space,1.0172643000001642,1221.1271543,1222.210808,,1222.210808,1222.210808,1222.210808,,None,1225.8606939000001,1225.8606939000001,1225.8606939000001,1225.8606939000001,1225.8606939000001,1225.8606939000001,1225.8606939000001,1225.8606939000001,None,None,None,,,,,1222.210808,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Y_For,False,1,robot,1,False,False,robot_stimuli\R_Base_Y_For.mp4,5,1,0,1,0,0,19,19,19,,,,,,,,,,,,,1225.8606939000001,1225.8606939000001,None,,1225.8606939000001,1226.9407237,,1226.9407237,1226.9407237,1226.9407237,,n,1230.5915245,1230.5915245,1230.5915245,1230.5915245,1230.5915245,1230.5915245,1230.5915245,1230.5915245,None,None,None,1225.8606939000001,1225.8606939000001,1.1034042999998235,,1226.9407237,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Z_For,False,1,robot,1,False,False,robot_stimuli\L_Torso_Z_For.mp4,5,1,0,1,0,0,20,20,20,,,,,,,,,,,,,1230.5915245,1230.5915245,None,,1230.5915245,1231.6772802,,1231.6772802,1231.6772802,1231.6772802,,n,1235.3257132,1235.3257132,1235.3257132,1235.3257132,1235.3257132,1235.3257132,1235.3257132,1235.3257132,None,None,None,1230.5915245,1230.5915245,1.0551246999999364,,1231.6772802,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_For,False,1,robot,1,False,False,robot_stimuli\R_Base_Z_For.mp4,5,1,0,1,0,0,21,21,21,,,,,,,,,,,,,1235.3257132,1235.3257132,None,,1235.3257132,1236.4054503,,1236.4054503,1236.4054503,1236.4054503,,n,1240.0386149,1240.0386149,1240.0386149,1240.0386149,1240.0386149,1240.0386149,1240.0386149,1240.0386149,None,None,None,1235.3257132,1235.3257132,2.6940031000000033,,1236.4054503,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_For,True,1,robot,1,False,False,robot_stimuli\R_Base_Z_For.mp4,5,1,0,1,0,0,22,22,22,,,,,,,,,,,,,1240.0386149,1240.0386149,None,,1240.0386149,1241.1348643000001,,1241.1348643000001,1241.1348643000001,1241.1348643000001,,c,1244.7729263,1244.7729263,1244.7729263,1244.7729263,1244.7729263,1244.7729263,1244.7729263,1244.7729263,None,None,None,1240.0386149,1240.0386149,2.332669299999992,,1241.1348643000001,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_For,True,1,robot,1,False,True,robot_stimuli\R_Base_Z_For.mp4,5,1,0,1,0,0,23,23,23,,,,,,,,,,,,,1244.7729263,1244.7729263,None,,1244.7729263,1245.8525259,,1245.8525259,1245.8525259,1245.8525259,,c,1249.5193541,1252.9219631,1249.5193541,1252.9219631,1249.5193541,1252.9219631,1249.5193541,1252.9219631,37.25308641975308,2.3967357999999876,space,1244.7729263,1244.7729263,1.2877219999998886,3.348629299999942,1245.8525259,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Y_For,False,2,robot,1,True,False,robot_stimuli\R_Head_Y_For.mp4,5,1,0,1,0,0,24,24,24,,,,,,,,,,,,,1252.9219631,1252.9219631,space,0.6583427999999856,1253.6104954,1254.6910655000001,,1254.6910655000001,1254.6910655000001,1254.6910655000001,,n,1258.3399857000002,1258.3399857000002,1258.3399857000002,1258.3399857000002,1258.3399857000002,1258.3399857000002,1258.3399857000002,1258.3399857000002,None,None,None,,,3.1611419000001604,,1254.6910655000001,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Head_Y_For.mp4,5,1,0,1,0,0,25,25,25,,,,,,,,,,,,,1258.3399857000002,1258.3399857000002,None,,1258.3399857000002,1259.4199912000001,,1259.4199912000001,1259.4199912000001,1259.4199912000001,,n,1263.0597478000002,1263.0597478000002,1263.0597478000002,1263.0597478000002,1263.0597478000002,1263.0597478000002,1263.0597478000002,1263.0597478000002,None,None,None,1258.3399857000002,1258.3399857000002,2.2166878999999824,,1259.4199912000001,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Y_For,True,2,robot,1,False,False,robot_stimuli\R_Head_Y_For.mp4,5,1,0,1,0,0,26,26,26,,,,,,,,,,,,,1263.0597478000002,1263.0597478000002,None,,1263.0597478000002,1264.1361141,,1264.1361141,1264.1361141,1264.1361141,,c,1267.7753016000001,1267.7753016000001,1267.7753016000001,1267.7753016000001,1267.7753016000001,1267.7753016000001,1267.7753016000001,1267.7753016000001,None,None,None,1263.0597478000002,1263.0597478000002,1.1318933999999388,,1264.1361141,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,5,1,0,1,0,0,27,27,27,,,,,,,,,,,,,1267.7753016000001,1267.7753016000001,None,,1267.7753016000001,1268.8552221,,1268.8552221,1268.8552221,1268.8552221,,n,1272.4955563,1272.4955563,1272.4955563,1272.4955563,1272.4955563,1272.4955563,1272.4955563,1272.4955563,None,None,None,1267.7753016000001,1267.7753016000001,2.260341000000011,,1268.8552221,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Torso_Z_Back,False,2,robot,1,False,False,robot_stimuli\R_Torso_Z_Back.mp4,5,1,0,1,0,0,28,28,28,,,,,,,,,,,,,1272.4955563,1272.4955563,None,,1272.4955563,,,1273.5905774,1273.5905774,1273.5905774,,n,1277.2425255,1277.2425255,1277.2425255,1277.2425255,1277.2425255,1277.2425255,1277.2425255,1277.2425255,None,None,None,1272.4955563,1272.4955563,1.717498099999915,,1273.5905774,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_X_Back,True,2,robot,1,False,True,robot_stimuli\L_Arm_X_Back.mp4,5,1,0,1,0,0,29,29,29,,,,,,,,,,,,,1277.2425255,1277.2425255,None,,1277.2425255,1278.3228256,,1278.3228256,1278.3228256,1278.3228256,,c,1281.9996716,1285.2532137,1281.9996716,1285.2532137,1281.9996716,1285.2532137,1281.9996716,1285.2532137,37.71604938271605,2.223037100000056,space,1277.2425255,1277.2425255,1.249970500000103,3.1879804000001,1278.3228256,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Z_For,False,3,robot,1,True,False,robot_stimuli\L_Arm_Z_For.mp4,5,1,0,1,0,0,30,30,30,,,,,,,,,,,,,1285.2532137,1285.2532137,space,0.2789134999999021,1285.5605165000002,1286.6410386,,1286.6410386,1286.6410386,1286.6410386,,n,1290.2924493,1290.2924493,1290.2924493,1290.2924493,1290.2924493,1290.2924493,1290.2924493,1290.2924493,None,None,None,,,3.106782299999935,,1286.6410386,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Z_For,False,3,robot,1,False,False,robot_stimuli\R_Head_Z_For.mp4,5,1,0,1,0,0,31,31,31,,,,,,,,,,,,,1290.2924493,1290.2924493,None,,1290.2924493,1291.3720514000001,,1291.3720514000001,1291.3720514000001,1291.3720514000001,,n,1295.0027213,1295.0027213,1295.0027213,1295.0027213,1295.0027213,1295.0027213,1295.0027213,1295.0027213,None,None,None,1290.2924493,1290.2924493,1.9686600000000851,,1291.3720514000001,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Y_For,False,3,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,5,1,0,1,0,0,32,32,32,,,,,,,,,,,,,1295.0027213,1295.0027213,None,,1295.0027213,1296.0884535,,1296.0884535,1296.0884535,1296.0884535,,n,1299.7213094,1299.7213094,1299.7213094,1299.7213094,1299.7213094,1299.7213094,1299.7213094,1299.7213094,None,None,None,1295.0027213,1295.0027213,3.3478599000000884,,1296.0884535,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_Z_For,True,3,robot,1,False,False,robot_stimuli\L_Arm_Z_For.mp4,5,1,0,1,0,0,33,33,33,,,,,,,,,,,,,1299.7213094,1299.7213094,None,,1299.7213094,1300.8221233000002,,1300.8221233000002,1300.8221233000002,1300.8221233000002,,c,1304.4610022000002,1304.4610022000002,1304.4610022000002,1304.4610022000002,1304.4610022000002,1304.4610022000002,1304.4610022000002,1304.4610022000002,None,None,None,1299.7213094,1299.7213094,2.5257000000000005,,1300.8221233000002,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Arm_X_Back,False,3,robot,1,False,False,robot_stimuli\L_Arm_X_Back.mp4,5,1,0,1,0,0,34,34,34,,,,,,,,,,,,,1304.4610022000002,1304.4610022000002,None,,1304.4610022000002,1305.5390623,,1305.5390623,1305.5390623,1305.5390623,,n,1309.1689774000001,1309.1689774000001,1309.1689774000001,1309.1689774000001,1309.1689774000001,1309.1689774000001,1309.1689774000001,1309.1689774000001,None,None,None,1304.4610022000002,1304.4610022000002,2.0336872999999684,,1305.5390623,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Y_For,True,3,robot,1,False,True,robot_stimuli\L_Torso_Y_For.mp4,5,1,0,1,0,0,35,35,35,,,,,,,,,,,,,1309.1689774000001,1309.1689774000001,None,,1309.1689774000001,1310.2561013000002,,1310.2561013000002,1310.2561013000002,1310.2561013000002,,c,1313.9328209,1322.0130100000001,1313.9328209,1322.0130100000001,1313.9328209,1322.0130100000001,1313.9328209,1322.0130100000001,56.38888888888889,3.943639100000155,space,1309.1689774000001,1309.1689774000001,1.9559302999999488,8.014557800000006,1310.2561013000002,,,,,,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322.0130100000001,1322.0130100000001,1322.0130100000001,c,2.455057900000014,,,,,,,,,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Z_For,False,2,robot,1,True,False,robot_stimuli\L_Head_Z_For.mp4,5,,,,,,,,,0,0,0,0,,,,,,,,,,,,,1330.0604636,1331.1472128,,,,,,,1334.7986943,1334.7986943,1334.7986943,1334.7986943,1334.7986943,1334.7986943,1334.7986943,1334.7986943,None,None,None,,,,,,,,,,,1324.5322235,1324.5322235,space,5.503931600000072,1331.1472128,1331.1472128,c,2.8654159999999536,,,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Y_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_Y_For.mp4,5,,,,,,,,,0,1,1,1,,,,,,,,,,,,,1334.7986943,1335.9023219,,,,,,,1339.5435739000002,1339.5435739000002,1339.5435739000002,1339.5435739000002,1339.5435739000002,1339.5435739000002,1339.5435739000002,1339.5435739000002,None,None,None,,,,,,,,,,,1334.7986943,1334.7986943,None,,1335.9023219,1335.9023219,n,1.582547500000004,1334.7986943,1334.7986943,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_X_For,False,2,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,5,,,,,,,,,0,2,2,2,,,,,,,,,,,,,1339.5435739000002,1340.6251918,,,,,,,1344.2760271000002,1344.2760271000002,1344.2760271000002,1344.2760271000002,1344.2760271000002,1344.2760271000002,1344.2760271000002,1344.2760271000002,None,None,None,,,,,,,,,,,1339.5435739000002,1339.5435739000002,None,,1340.6251918,1340.6251918,n,1.0990386999997952,1339.5435739000002,1339.5435739000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_X_Back,False,2,robot,1,False,False,robot_stimuli\L_Head_X_Back.mp4,5,,,,,,,,,0,3,3,3,,,,,,,,,,,,,1344.2760271000002,1345.3567246,,,,,,,1349.0077322000002,1349.0077322000002,1349.0077322000002,1349.0077322000002,1349.0077322000002,1349.0077322000002,1349.0077322000002,1349.0077322000002,None,None,None,,,,,,,,,,,1344.2760271000002,1344.2760271000002,None,,1345.3567246,1345.3567246,n,1.9677792999999326,1344.2760271000002,1344.2760271000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_X_For,True,2,robot,1,False,False,robot_stimuli\L_Torso_X_For.mp4,5,,,,,,,,,0,4,4,4,,,,,,,,,,,,,1349.0077322000002,1350.0880857000002,,,,,,,1353.7275940000002,1353.7275940000002,1353.7275940000002,1353.7275940000002,1353.7275940000002,1353.7275940000002,1353.7275940000002,1353.7275940000002,None,None,None,,,,,,,,,,,1349.0077322000002,1349.0077322000002,None,,1350.0880857000002,1350.0880857000002,c,2.3005894999999725,1349.0077322000002,1349.0077322000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_Back,False,2,robot,1,False,False,robot_stimuli\R_Base_Z_Back.mp4,5,,,,,,,,,0,5,5,5,,,,,,,,,,,,,1353.7275940000002,1354.8053295,,,,,,,1358.3460102000001,1358.3460102000001,1358.3460102000001,1358.3460102000001,1358.3460102000001,1358.3460102000001,1358.3460102000001,1358.3460102000001,None,None,None,,,,,,,,,,,1353.7275940000002,1353.7275940000002,None,,1354.8053295,1354.8053295,n,1.5582113000001243,1353.7275940000002,1353.7275940000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Torso_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Torso_Y_Back.mp4,5,,,,,,,,,0,6,6,6,,,,,,,,,,,,,1358.3460102000001,,,,,,,,1362.9625855000002,1362.9625855000002,1362.9625855000002,1362.9625855000002,1362.9625855000002,1362.9625855000002,1362.9625855000002,1362.9625855000002,None,None,None,,,,,,,,,,,1358.3460102000001,1358.3460102000001,None,,1359.4446974,1359.4446974,c,3.439081800000025,1358.3460102000001,1358.3460102000001,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Head_Y_Back,False,2,robot,1,False,False,robot_stimuli\R_Head_Y_Back.mp4,5,,,,,,,,,0,7,7,7,,,,,,,,,,,,,1362.9625855000002,,,,,,,,1367.7089755000002,1367.7089755000002,1367.7089755000002,1367.7089755000002,1367.7089755000002,1367.7089755000002,1367.7089755000002,1367.7089755000002,None,None,None,,,,,,,,,,,1362.9625855000002,1362.9625855000002,None,,1364.0590416,1364.0590416,n,1.6886092000000588,1362.9625855000002,1362.9625855000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Arm_Y_For,False,2,robot,1,False,False,robot_stimuli\R_Arm_Y_For.mp4,5,,,,,,,,,0,8,8,8,,,,,,,,,,,,,1367.7089755000002,1368.7924758000001,,,,,,,1372.3088731,1372.3088731,1372.3088731,1372.3088731,1372.3088731,1372.3088731,1372.3088731,1372.3088731,None,None,None,,,,,,,,,,,1367.7089755000002,1367.7089755000002,None,,1368.7924758000001,1368.7924758000001,n,2.0206096999998806,1367.7089755000002,1367.7089755000002,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
R_Base_Z_Back,False,2,robot,1,False,False,robot_stimuli\R_Base_Z_Back.mp4,5,,,,,,,,,0,9,9,9,,,,,,,,,,,,,1372.3088731,1373.3889531,,,,,,,1376.9200638,1376.9200638,1376.9200638,1376.9200638,1376.9200638,1376.9200638,1376.9200638,1376.9200638,None,None,None,,,,,,,,,,,1372.3088731,1372.3088731,None,,1373.3889531,1373.3889531,n,1.6160779999998738,1372.3088731,1372.3088731,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
L_Head_Y_Back,False,2,robot,1,False,False,robot_stimuli\L_Head_Y_Back.mp4,5,,,,,,,,,0,10,10,10,,,,,,,,,,,,,1376.9200638,1378.006448,,,,,,,1381.6593993000001,1381.6593993000001,1381.6593993000001,1381.6593993000001,1381.6593993000001,1381.6593993000001,1381.6593993000001,1381.6593993000001,None,None,None,,,,,,,,,,,1376.9200638,1376.9200638,None,,1378.006448,1378.006448,n,2.4863316000001703,1376.9200638,1376.9200638,,,5,001,2024-06-07_13h51.21.659,robot_nback_sign,2022.2.5,59.9341443621769,
